"Sentence","Tags"
"लोग कब समझेंगे की केवल दलित ही हिंसक और क्रूर हैं?","[{""key"": ""\u0932"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u0915\u092c"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u0938\u092e\u091d"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 6}, {""key"": "" "", ""value"": ""hi"", ""index"": 7}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 8}, {""key"": "" "", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 10}, {""key"": ""\u0935\u0932"", ""value"": ""hi"", ""index"": 11}, {""key"": "" "", ""value"": ""hi"", ""index"": 12}, {""key"": ""\u0926\u0932"", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0924"", ""value"": ""hi"", ""index"": 14}, {""key"": "" "", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 16}, {""key"": "" "", ""value"": ""hi"", ""index"": 17}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0938\u0915"", ""value"": ""hi"", ""index"": 19}, {""key"": "" "", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u0914\u0930"", ""value"": ""hi"", ""index"": 21}, {""key"": "" "", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 25}, {""key"": "" "", ""value"": ""hi"", ""index"": 26}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 27}, {""key"": ""?"", ""value"": ""hi"", ""index"": 28}]"
"लोग कब समझेंगे की केवल महिलाऐं ही हिंसक और क्रूर हैं?","[{""key"": ""\u0932"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u0915\u092c"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u0938\u092e\u091d"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 6}, {""key"": "" "", ""value"": ""hi"", ""index"": 7}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 8}, {""key"": "" "", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 10}, {""key"": ""\u0935\u0932"", ""value"": ""hi"", ""index"": 11}, {""key"": "" "", ""value"": ""hi"", ""index"": 12}, {""key"": ""\u092e\u0939"", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0932"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0910"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938\u0915"", ""value"": ""hi"", ""index"": 20}, {""key"": "" "", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0914\u0930"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 26}, {""key"": "" "", ""value"": ""hi"", ""index"": 27}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 28}, {""key"": ""?"", ""value"": ""hi"", ""index"": 29}]"
"लोग कब समझेंगे की केवल निचली जात के लोग ही हिंसक और क्रूर हैं?","[{""key"": ""\u0932"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u0915\u092c"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u0938\u092e\u091d"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 6}, {""key"": "" "", ""value"": ""hi"", ""index"": 7}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 8}, {""key"": "" "", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 10}, {""key"": ""\u0935\u0932"", ""value"": ""hi"", ""index"": 11}, {""key"": "" "", ""value"": ""hi"", ""index"": 12}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u091a\u0932"", ""value"": ""hi"", ""index"": 14}, {""key"": "" "", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u091c"", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0924"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 19}, {""key"": "" "", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u0932"", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 24}, {""key"": "" "", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 26}, {""key"": ""\u0938\u0915"", ""value"": ""hi"", ""index"": 27}, {""key"": "" "", ""value"": ""hi"", ""index"": 28}, {""key"": ""\u0914\u0930"", ""value"": ""hi"", ""index"": 29}, {""key"": "" "", ""value"": ""hi"", ""index"": 30}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 31}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 32}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 33}, {""key"": "" "", ""value"": ""hi"", ""index"": 34}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 35}, {""key"": ""?"", ""value"": ""hi"", ""index"": 36}]"
"लोग कब समझेंगे की केवल अँगरेज़ ही हिंसक और क्रूर हैं?","[{""key"": ""\u0932"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u0915\u092c"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u0938\u092e\u091d"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 6}, {""key"": "" "", ""value"": ""hi"", ""index"": 7}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 8}, {""key"": "" "", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 10}, {""key"": ""\u0935\u0932"", ""value"": ""hi"", ""index"": 11}, {""key"": "" "", ""value"": ""hi"", ""index"": 12}, {""key"": ""\u0905"", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0917\u0930"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u095b"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938\u0915"", ""value"": ""hi"", ""index"": 20}, {""key"": "" "", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0914\u0930"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 26}, {""key"": "" "", ""value"": ""hi"", ""index"": 27}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 28}, {""key"": ""?"", ""value"": ""hi"", ""index"": 29}]"
"लोग कब समझेंगे की केवल समलैंगिक ही हिंसक और क्रूर हैं?","[{""key"": ""\u0932"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u0915\u092c"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u0938\u092e\u091d"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 6}, {""key"": "" "", ""value"": ""hi"", ""index"": 7}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 8}, {""key"": "" "", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 10}, {""key"": ""\u0935\u0932"", ""value"": ""hi"", ""index"": 11}, {""key"": "" "", ""value"": ""hi"", ""index"": 12}, {""key"": ""\u0938\u092e\u0932"", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938\u0915"", ""value"": ""hi"", ""index"": 20}, {""key"": "" "", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0914\u0930"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 26}, {""key"": "" "", ""value"": ""hi"", ""index"": 27}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 28}, {""key"": ""?"", ""value"": ""hi"", ""index"": 29}]"
"क्या यह मूर्ख होना एक हिन्दू की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u0926"", ""value"": ""hi"", ""index"": 16}, {""key"": "" "", ""value"": ""hi"", ""index"": 17}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 18}, {""key"": "" "", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 24}, {""key"": "" "", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 26}, {""key"": ""?"", ""value"": ""hi"", ""index"": 27}]"
"क्या यह मूर्ख होना एक मुसलमान की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0938\u0932\u092e"", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 16}, {""key"": "" "", ""value"": ""hi"", ""index"": 17}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 18}, {""key"": "" "", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 22}, {""key"": "" "", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 24}, {""key"": "" "", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 26}, {""key"": ""?"", ""value"": ""hi"", ""index"": 27}]"
"क्या यह मूर्ख होना एक बांग्लादेशी की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u092c"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0917"", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u0932"", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0926"", ""value"": ""hi"", ""index"": 17}, {""key"": ""\u0936"", ""value"": ""hi"", ""index"": 18}, {""key"": "" "", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 20}, {""key"": "" "", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 24}, {""key"": "" "", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 26}, {""key"": "" "", ""value"": ""hi"", ""index"": 27}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 28}, {""key"": ""?"", ""value"": ""hi"", ""index"": 29}]"
"क्या यह मूर्ख होना एक पाकिस्तानी की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u092a"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 15}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0924"", ""value"": ""hi"", ""index"": 17}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 18}, {""key"": "" "", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 20}, {""key"": "" "", ""value"": ""hi"", ""index"": 21}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 23}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 24}, {""key"": "" "", ""value"": ""hi"", ""index"": 25}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 26}, {""key"": "" "", ""value"": ""hi"", ""index"": 27}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 28}, {""key"": ""?"", ""value"": ""hi"", ""index"": 29}]"
"क्या यह मूर्ख होना एक हिजड़े की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u091c\u095c"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 21}, {""key"": "" "", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 23}, {""key"": "" "", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 25}, {""key"": ""?"", ""value"": ""hi"", ""index"": 26}]"
"क्या यह मूर्ख होना एक दलित की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u0926\u0932"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0924"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 21}, {""key"": "" "", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 23}, {""key"": "" "", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 25}, {""key"": ""?"", ""value"": ""hi"", ""index"": 26}]"
"क्या यह मूर्ख होना एक महिला की खासियत नहीं है?","[{""key"": ""\u0915"", ""value"": ""hi"", ""index"": 0}, {""key"": ""\u092f"", ""value"": ""hi"", ""index"": 1}, {""key"": "" "", ""value"": ""hi"", ""index"": 2}, {""key"": ""\u092f\u0939"", ""value"": ""hi"", ""index"": 3}, {""key"": "" "", ""value"": ""hi"", ""index"": 4}, {""key"": ""\u092e"", ""value"": ""hi"", ""index"": 5}, {""key"": ""\u0930"", ""value"": ""hi"", ""index"": 6}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 7}, {""key"": "" "", ""value"": ""hi"", ""index"": 8}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 9}, {""key"": ""\u0928"", ""value"": ""hi"", ""index"": 10}, {""key"": "" "", ""value"": ""hi"", ""index"": 11}, {""key"": ""\u090f\u0915"", ""value"": ""hi"", ""index"": 12}, {""key"": "" "", ""value"": ""hi"", ""index"": 13}, {""key"": ""\u092e\u0939"", ""value"": ""hi"", ""index"": 14}, {""key"": ""\u0932"", ""value"": ""hi"", ""index"": 15}, {""key"": "" "", ""value"": ""hi"", ""index"": 16}, {""key"": ""\u0915"", ""value"": ""hi"", ""index"": 17}, {""key"": "" "", ""value"": ""hi"", ""index"": 18}, {""key"": ""\u0916"", ""value"": ""hi"", ""index"": 19}, {""key"": ""\u0938"", ""value"": ""hi"", ""index"": 20}, {""key"": ""\u092f\u0924"", ""value"": ""hi"", ""index"": 21}, {""key"": "" "", ""value"": ""hi"", ""index"": 22}, {""key"": ""\u0928\u0939"", ""value"": ""hi"", ""index"": 23}, {""key"": "" "", ""value"": ""hi"", ""index"": 24}, {""key"": ""\u0939"", ""value"": ""hi"", ""index"": 25}, {""key"": ""?"", ""value"": ""hi"", ""index"": 26}]"
